2018/10/22,4.09,4.5,6.9,4.48,4.27,7.29
2018/10/23,-2.26,0.72,-2.41,-1.18,-2.79,-2.07
2018/10/24,0.33,-0.2,-0.03,-0.21,0.19,1.21
2018/10/25,0.02,-2.04,-4.05,-1.54,-0.38,-9.94
2018/10/26,-0.19,1.14,-0.1,0.43,0,-0.88
2018/10/29,-2.18,-1.65,-4.95,-0.5,-1.34,-3.23
2018/10/30,1.02,0.31,6.94,0.57,2.33,0.46
2018/10/31,1.35,2.09,4.32,0.71,0.76,0.8
2018/11/1,0.13,5.82,0.22,2.61,1.13,2.05
2018/11/2,2.7,-0.29,2.95,2.13,2.43,4.45
2018/11/5,-0.41,-0.68,-0.6,-0.4,1.28,-1.17
2018/11/6,-0.23,1.27,-1.46,-0.81,-0.36,-1.19
2018/11/7,-0.68,-1.25,0.55,-0.61,-0.36,-0.11
2018/11/8,-0.22,3.22,-1.99,-0.96,0.72,-0.87
2018/11/9,-1.39,0.38,2.34,-0.62,-0.54,-0.11
2018/11/12,1.22,2.54,4.7,2.29,2.89,2.43
2018/11/13,0.93,-0.28,-0.76,0.75,2.28,4.96
2018/11/14,-0.85,3.04,0.18,0.2,-0.34,-0.92
2018/11/15,1.36,3.04,4.17,1.35,2.59,1.66
2018/11/16,0.41,-0.26,7.1,-0.53,1.01,0.31
2018/11/19,0.91,-2.61,-0.71,0.27,0.17,-0.81
2018/11/20,-2.13,-2.85,1.51,-1.47,-0.5,-7.68
2018/11/21,0.21,0.18,3.31,0.27,0.5,0.11
2018/11/22,-0.23,1.37,0.03,1.01,7.64,0.44
2018/11/23,-2.49,-7.41,-2.8,-3.47,-6.94,-2.32
2018/11/26,-0.14,1.27,-7.14,-0.62,9.95,0.11
2018/11/27,-0.04,1.54,0.22,-0.49,1.51,1.47
2018/11/28,1.05,1.61,3.07,0.63,-2.67,1.67
2018/11/29,-1.32,-3.46,-5.58,-3.41,-6.87,-1.64
2018/11/30,0.81,2.61,1.75,-1.51,0.33,1.45
2018/12/3,2.57,3.21,2,3.07,6.37,3.4
2018/12/4,0.42,1.83,-1.08,0.07,0.31,0.32
2018/12/5,-0.61,-1.26,-1.84,-1.27,-4.44,1.16
2018/12/6,-1.68,-2.91,-4.78,-2.01,-2.4,1.67
2018/12/7,0.03,1.59,1.11,0.95,-0.82,-1.34
2018/12/10,-0.82,-0.92,-2.87,-0.8,-0.5,-1.67
2018/12/11,0.37,0.65,-0.24,1.17,0.33,0.64
2018/12/12,0.31,-0.55,1.65,0.79,-1.66,-0.32
2018/12/13,1.23,0.37,2.97,-0.07,0.84,0.84
2018/12/14,-1.53,-4.72,-3.82,-1.29,-4.18,0.42
2018/12/17,0.16,0,-0.48,0.87,0.17,-1.46
2018/12/18,-0.82,-0.1,-2.95,-0.14,-1.74,-1.27
2018/12/19,-1.05,-2.33,0.41,-1.23,-1.6,-3.97
2018/12/20,-0.52,0.3,1.84,0.22,0.9,0.78
2018/12/21,-0.79,1.39,-0.89,-0.22,-1.79,-1.11
2018/12/24,0.43,0.1,2.17,0.51,0.91,0.45
2018/12/25,-0.88,-2.25,-0.97,-2.91,-1.08,-2.45
2018/12/26,-0.26,0.1,0.37,0.45,1.09,1.71
2018/12/27,-0.61,-0.8,-3.9,-0.67,-2.88,-2.36
2018/12/28,0.44,-0.6,-2.44,-0.83,-0.56,-2.07
